date,total,domestic confirmation,overseas confirmation,death,seoul,busan,daegu,Incheon,gwangju,Daejeon,Ulsan,Sejong,gyeonggi0do,Gangwon0do,Chungbuk,chungnam,jeonbug,jeonnam,gyeongbug,gyeongnam,jeju,men,women,age0to9,age10to19,age20to29,age30to39,age40to49,age50to59,age60to69,age70to79,age80over
2022.11.21,23077 ,23016 ,61 ,35 ,3823 ,1035 ,1311 ,1421 ,549 ,870 ,349 ,256 ,7066 ,909 ,684 ,958 ,584 ,566 ,1267 ,1130 ,245 ,10548 ,12529 ,2010 ,2626 ,3168 ,3634 ,3576 ,3106 ,2569 ,1369 ,1019 
2022.11.22,72860 ,72779 ,81 ,45 ,15612 ,4591 ,3523 ,4520 ,1516 ,2396 ,1234 ,580 ,20724 ,2017 ,2072 ,2931 ,2118 ,1885 ,2743 ,4028 ,329 ,32185 ,40675 ,4557 ,8101 ,10196 ,11069 ,11505 ,10713 ,8649 ,5024 ,3046 
2022.11.23,70306 ,70237 ,69 ,53 ,13496 ,4024 ,2990 ,3911 ,2177 ,2098 ,1421 ,541 ,19797 ,2313 ,2457 ,3072 ,2247 ,1871 ,3600 ,3815 ,444 ,31115 ,39191 ,4153 ,7379 ,9996 ,10180 ,10480 ,9902 ,9031 ,5171 ,4014 
2022.11.24,59082 ,59027 ,55 ,59 ,11452 ,3251 ,2721 ,3558 ,1684 ,1878 ,1117 ,424 ,16472 ,1830 ,1902 ,2479 ,1901 ,1680 ,2990 ,3350 ,363 ,25947 ,33135 ,3498 ,6139 ,8420 ,8848 ,8704 ,8843 ,7822 ,4076 ,2732 
2022.11.25,53698 ,53659 ,39 ,55 ,10684 ,3172 ,2302 ,3100 ,1662 ,1765 ,903 ,444 ,14786 ,1744 ,1632 ,2209 ,1709 ,1477 ,2821 ,2915 ,351 ,23508 ,30190 ,3403 ,5843 ,7422 ,7689 ,7770 ,7772 ,7079 ,3986 ,2734 
2022.11.26,52788 ,52726 ,62 ,52 ,10161 ,2992 ,2496 ,3133 ,1604 ,1617 ,986 ,375 ,14716 ,1635 ,1767 ,2343 ,1677 ,1474 ,2626 ,2848 ,314 ,23128 ,29660 ,3435 ,5947 ,6736 ,7262 ,7417 ,7638 ,7312 ,4156 ,2885 
2022.11.27,47028 ,46958 ,70 ,39 ,9160 ,2418 ,2367 ,2616 ,1454 ,1510 ,959 ,386 ,12987 ,1278 ,1504 ,1920 ,1742 ,1339 ,2463 ,2572 ,301 ,20965 ,26063 ,3020 ,5028 ,5954 ,6457 ,6905 ,7011 ,6488 ,3825 ,2340 
2022.11.28,22327 ,22274 ,53 ,44 ,3794 ,971 ,724 ,1414 ,758 ,820 ,342 ,225 ,6691 ,890 ,725 ,941 ,663 ,657 ,1197 ,1260 ,219 ,10260 ,12067 ,1892 ,2705 ,3093 ,3524 ,3548 ,2861 ,2407 ,1251 ,1046 
2022.11.29,71476 ,71392 ,84 ,41 ,15501 ,4767 ,3501 ,4169 ,1766 ,2217 ,1259 ,515 ,19832 ,1956 ,1962 ,2869 ,2085 ,2100 ,2671 ,3930 ,336 ,31832 ,39644 ,4684 ,9026 ,9798 ,10796 ,11221 ,10172 ,8215 ,4850 ,2714 
2022.11.30,67415 ,67330 ,85 ,52 ,12290 ,3798 ,3026 ,3941 ,2219 ,2047 ,1290 ,517 ,18849 ,2187 ,2247 ,2843 ,2275 ,1866 ,3682 ,3809 ,491 ,29828 ,37587 ,4188 ,7804 ,9225 ,9722 ,9957 ,9471 ,8305 ,4793 ,3950 
